Timestamp;Frame;ID;DLC;D0;D1;D2;D3;D4;D5;D6;D7
63396;EFF;1800680A;5;1E;3F;80;0;0;;;
63396;EFF;1800690A;5;2;0;0;0D;6B;;;
63402;EFF;18000900;5;1E;42;92;FA;8;;;
63749;EFF;18000000;8;24;82;0;1A;0;0;33;C6
63750;EFF;18000100;8;24;82;0;1A;0;0;33;54
63750;EFF;18000200;8;24;82;0;1A;0;0;0C;EB
63917;EFF;18000300;8;24;82;0;1A;0;0;0C;F7
63917;EFF;18000400;8;24;82;0;1A;0;0;0C;EE
63917;EFF;18000500;8;24;82;0;1A;0;0;0;2D
64115;EFF;18000600;8;24;82;0;1A;0;0;0C;F5
64116;EFF;18000700;8;24;82;0;1A;0;0;0B;70
64116;EFF;18000800;5;1E;41;C8;CC;CD;;;
64315;EFF;18000900;5;1E;42;92;FA;8;;;
64356;EFF;1800000A;5;1E;41;5B;8B;B3;;;
64357;EFF;1800010A;5;1E;41;FA;B1;B5;;;
64357;EFF;1800020A;5;1E;40;3B;39;AB;;;
64357;EFF;1800030A;5;1E;BD;A3;5A;60;;;
64357;EFF;1800040A;5;1E;41;CC;D3;B9;;;
64357;EFF;1800050A;5;1E;41;CC;D3;B9;;;
64358;EFF;1800060A;1;3D;;;;;;;
64359;EFF;1800070A;5;1E;3D;CD;0F;E6;;;
64359;EFF;1800080A;5;1E;BB;3A;4E;D9;;;
64359;EFF;1800090A;5;1E;3D;CD;0F;E6;;;
64360;EFF;18000A0A;5;1E;BB;3A;4E;D9;;;
64360;EFF;1800640A;5;1E;3D;4C;CC;CD;;;
64361;EFF;1800650A;5;1E;42;5C;0;0;;;
64361;EFF;1800660A;5;2;0;0;0;3C;;;
64362;EFF;1800670A;5;1E;40;A0;0;0;;;
64362;EFF;1800680A;5;1E;3F;80;0;0;;;
64362;EFF;1800690A;5;2;0;0;0D;6B;;;
64915;EFF;18000000;8;24;82;0;1A;0;0;33;C9
64915;EFF;18000100;8;24;82;0;1A;0;0;33;81
64916;EFF;18000200;8;24;82;0;1A;0;0;0C;EC
65114;EFF;18000300;8;24;82;0;1A;0;0;0C;F8
65114;EFF;18000400;8;24;82;0;1A;0;0;0C;EE
65115;EFF;18000500;8;24;82;0;1A;0;0;0;2D
65313;EFF;18000600;8;24;82;0;1A;0;0;0C;F6
65314;EFF;18000700;8;24;82;0;1A;0;0;0B;68
65314;EFF;18000800;5;1E;41;C8;CC;CD;;;
65330;EFF;1800000A;5;1E;41;5B;A4;A7;;;
65330;EFF;1800010A;5;1E;41;FC;45;0D;;;
65332;EFF;1800020A;5;1E;40;3B;0B;34;;;
65332;EFF;1800030A;5;1E;BD;A4;DD;80;;;
65334;EFF;1800040A;5;1E;41;CD;56;A2;;;
65334;EFF;1800050A;5;1E;41;CD;56;A2;;;
65334;EFF;1800060A;1;3D;;;;;;;
65334;EFF;1800070A;5;1E;3D;E3;DF;E5;;;
65334;EFF;1800080A;5;1E;BB;4E;6C;EE;;;
65336;EFF;1800090A;5;1E;3D;E3;DF;E5;;;
65336;EFF;18000A0A;5;1E;BB;4E;6C;EE;;;
65336;EFF;1800640A;5;1E;3D;4C;CC;CD;;;
65336;EFF;1800650A;5;1E;42;5C;0;0;;;
65338;EFF;1800660A;5;2;0;0;0;3C;;;
65338;EFF;1800670A;5;1E;40;A0;0;0;;;
65338;EFF;1800680A;5;1E;3F;80;0;0;;;
65338;EFF;1800690A;5;2;0;0;0D;6B;;;
65343;EFF;18000900;5;1E;42;92;FA;43;;;
65915;EFF;18000000;8;24;82;0;1A;0;0;33;CA
65915;EFF;18000100;8;24;82;0;1A;0;0;33;82
65915;EFF;18000200;8;24;82;0;1A;0;0;0C;ED
65949;EFF;18000300;8;24;82;0;1A;0;0;0C;F9
65951;EFF;18000400;8;24;82;0;1A;0;0;0C;EF
65951;EFF;18000500;8;24;82;0;1A;0;0;0;2D
66112;EFF;18000600;8;24;82;0;1A;0;0;0C;F6
66113;EFF;18000700;8;24;82;0;1A;0;0;0B;68
66113;EFF;18000800;5;1E;41;C8;CC;CD;;;
66306;EFF;1800000A;5;1E;41;5B;88;1;;;
66306;EFF;1800010A;5;1E;41;FA;C4;3D;;;
66306;EFF;1800020A;5;1E;40;3B;50;44;;;
66306;EFF;1800030A;5;1E;BD;A6;60;C0;;;
66307;EFF;1800040A;5;1E;41;CE;1B;B6;;;
66307;EFF;1800050A;5;1E;41;CE;1B;B6;;;
66308;EFF;1800060A;1;3D;;;;;;;
66308;EFF;1800070A;5;1E;3D;FA;B9;D5;;;
66309;EFF;1800080A;5;1E;BB;62;B7;9E;;;
66309;EFF;1800090A;5;1E;3D;FA;B9;D5;;;
66309;EFF;18000A0A;5;1E;BB;62;B7;9E;;;
66310;EFF;1800640A;5;1E;3D;4C;CC;CD;;;
66310;EFF;1800650A;5;1E;42;5C;0;0;;;
66311;EFF;1800660A;5;2;0;0;0;3C;;;
66311;EFF;1800670A;5;1E;40;A0;0;0;;;
66313;EFF;1800680A;5;1E;3F;80;0;0;;;
66313;EFF;1800690A;5;2;0;0;0D;6B;;;
66318;EFF;18000900;5;1E;42;92;FA;7E;;;
66912;EFF;18000000;8;24;82;0;1A;0;0;33;CD
66912;EFF;18000100;8;24;82;0;1A;0;0;33;82
66913;EFF;18000200;8;24;82;0;1A;0;0;0C;ED
66929;EFF;18000300;8;24;82;0;1A;0;0;0C;F9
66929;EFF;18000400;8;24;82;0;1A;0;0;0C;F0
66930;EFF;18000500;8;24;82;0;1A;0;0;0;2D
67111;EFF;18000600;8;24;82;0;1A;0;0;0C;F6
67112;EFF;18000700;8;24;82;0;1A;0;0;0B;79
67112;EFF;18000800;5;1E;41;C8;CC;CD;;;
67283;EFF;1800000A;5;1E;41;5B;A3;F6;;;
67284;EFF;1800010A;5;1E;41;FA;B5;D4;;;
67284;EFF;1800020A;5;1E;40;3B;71;AC;;;
67285;EFF;1800030A;5;1E;BD;A3;5A;60;;;
67285;EFF;1800040A;5;1E;41;CE;D6;A1;;;
67286;EFF;1800050A;5;1E;41;CE;D6;A1;;;
67286;EFF;1800060A;1;3D;;;;;;;
67286;EFF;1800070A;5;1E;3E;8;CA;56;;;
67288;EFF;1800080A;5;1E;BB;76;A6;66;;;
67288;EFF;1800090A;5;1E;3E;8;CA;56;;;
67289;EFF;18000A0A;5;1E;BB;76;A6;66;;;
67289;EFF;1800640A;5;1E;3D;4C;CC;CD;;;
67289;EFF;1800650A;5;1E;42;5C;0;0;;;
67289;EFF;1800660A;5;2;0;0;0;3C;;;
67290;EFF;1800670A;5;1E;40;A0;0;0;;;
67290;EFF;1800680A;5;1E;3F;80;0;0;;;
67291;EFF;1800690A;5;2;0;0;0D;6B;;;
67296;EFF;18000900;5;1E;42;92;FA;B9;;;
67907;EFF;18000000;8;24;82;0;1A;0;0;33;CF
67907;EFF;18000100;8;24;82;0;1A;0;0;33;7C
67907;EFF;18000200;8;24;82;0;1A;0;0;0C;EE
67911;EFF;18000300;8;24;82;0;1A;0;0;0C;F9
67911;EFF;18000400;8;24;82;0;1A;0;0;0C;F0
67913;EFF;18000500;8;24;82;0;1A;0;0;0;2D
68110;EFF;18000600;8;24;82;0;1A;0;0;0C;F7
68112;EFF;18000700;8;24;82;0;1A;0;0;0B;81
68112;EFF;18000800;5;1E;41;C8;CC;CD;;;
68257;EFF;1800000A;5;1E;41;5B;AC;48;;;
68257;EFF;1800010A;5;1E;41;FC;54;D5;;;
68258;EFF;1800020A;5;1E;40;3B;2E;D7;;;
68258;EFF;1800030A;5;1E;BD;A1;D7;40;;;
68258;EFF;1800040A;5;1E;41;CF;44;F0;;;
68259;EFF;1800050A;5;1E;41;CF;44;F0;;;
68259;EFF;1800060A;1;3D;;;;;;;
68261;EFF;1800070A;5;1E;3E;14;37;A1;;;
68261;EFF;1800080A;5;1E;BB;85;33;58;;;
68261;EFF;1800090A;5;1E;3E;14;37;A1;;;
68261;EFF;18000A0A;5;1E;BB;85;33;58;;;
68262;EFF;1800640A;5;1E;3D;4C;CC;CD;;;
68262;EFF;1800650A;5;1E;42;5C;0;0;;;
68262;EFF;1800660A;5;2;0;0;0;3C;;;
68262;EFF;1800670A;5;1E;40;A0;0;0;;;
68262;EFF;1800680A;5;1E;3F;80;0;0;;;
68263;EFF;1800690A;5;2;0;0;0D;6B;;;
68270;EFF;18000900;5;1E;42;92;FA;F5;;;
68884;EFF;18000000;8;24;82;0;1A;0;0;33;D0
68885;EFF;18000100;8;24;82;0;1A;0;0;33;71
68885;EFF;18000200;8;24;82;0;1A;0;0;0C;EE
68909;EFF;18000300;8;24;82;0;1A;0;0;0C;FA
68910;EFF;18000400;8;24;82;0;1A;0;0;0C;F1
68910;EFF;18000500;8;24;82;0;1A;0;0;0;2D
69109;EFF;18000600;8;24;82;0;1A;0;0;0C;F7
69109;EFF;18000700;8;24;82;0;1A;0;0;0B;79
69110;EFF;18000800;5;1E;41;C8;CC;CD;;;
69230;EFF;1800000A;5;1E;41;5B;9F;4;;;
69231;EFF;1800010A;5;1E;41;FA;B9;B2;;;
69231;EFF;1800020A;5;1E;40;3B;32;FF;;;
69232;EFF;1800030A;5;1E;BD;A1;D7;40;;;
69232;EFF;1800040A;5;1E;41;CF;FB;8A;;;
69233;EFF;1800050A;5;1E;41;CF;FB;8A;;;
69233;EFF;1800060A;1;3D;;;;;;;
69233;EFF;1800070A;5;1E;3E;1F;A0;AB;;;
69234;EFF;1800080A;5;1E;BB;8F;12;E5;;;
69234;EFF;1800090A;5;1E;3E;1F;A0;AB;;;
69236;EFF;18000A0A;5;1E;BB;8F;12;E5;;;
69236;EFF;1800640A;5;1E;3D;4C;CC;CD;;;
69237;EFF;1800650A;5;1E;42;5C;0;0;;;
69237;EFF;1800660A;5;2;0;0;0;3C;;;
69237;EFF;1800670A;5;1E;40;A0;0;0;;;
69237;EFF;1800680A;5;1E;3F;80;0;0;;;
69238;EFF;1800690A;5;2;0;0;0D;6B;;;
69244;EFF;18000900;5;1E;42;92;FB;30;;;
69861;EFF;18000000;8;24;82;0;1A;0;0;33;D3
69861;EFF;18000100;8;24;82;0;1A;0;0;33;75
69862;EFF;18000200;8;24;82;0;1A;0;0;0C;EF
69907;EFF;18000300;8;24;82;0;1A;0;0;0C;FB
69908;EFF;18000400;8;24;82;0;1A;0;0;0C;F1
69908;EFF;18000500;8;24;82;0;1A;0;0;0;2D
70108;EFF;18000600;8;24;82;0;1A;0;0;0C;F8
70110;EFF;18000700;8;24;82;0;1A;0;0;0B;70
70110;EFF;18000800;5;1E;41;C8;CC;CD;;;
70206;EFF;1800000A;5;1E;41;5B;B1;DD;;;
70206;EFF;1800010A;5;1E;41;FC;71;D1;;;
70206;EFF;1800020A;5;1E;40;3B;47;80;;;
70206;EFF;1800030A;5;1E;BD;A1;D7;40;;;
70208;EFF;1800040A;5;1E;41;D0;8B;ED;;;
70208;EFF;1800050A;5;1E;41;D0;8B;ED;;;
70208;EFF;1800060A;1;3D;;;;;;;
70208;EFF;1800070A;5;1E;3E;2B;0A;1A;;;
70208;EFF;1800080A;5;1E;BB;98;F3;4B;;;
70208;EFF;1800090A;5;1E;3E;2B;0A;1A;;;
70208;EFF;18000A0A;5;1E;BB;98;F3;4B;;;
70208;EFF;1800640A;5;1E;3D;4C;CC;CD;;;
70208;EFF;1800650A;5;1E;42;5C;0;0;;;
70209;EFF;1800660A;5;2;0;0;0;3C;;;
70209;EFF;1800670A;5;1E;40;A0;0;0;;;
70210;EFF;1800680A;5;1E;3F;80;0;0;;;
70210;EFF;1800690A;5;2;0;0;0D;6B;;;
70219;EFF;18000900;5;1E;42;92;FB;6B;;;
70840;EFF;18000000;8;24;82;0;1A;0;0;33;D3
70841;EFF;18000100;8;24;82;0;1A;0;0;33;87
70841;EFF;18000200;8;24;82;0;1A;0;0;0C;EF
70906;EFF;18000300;8;24;82;0;1A;0;0;0C;FB
70907;EFF;18000400;8;24;82;0;1A;0;0;0C;F1
70907;EFF;18000500;8;24;82;0;1A;0;0;0;2D
71106;EFF;18000600;8;24;82;0;1A;0;0;0C;F8
71107;EFF;18000700;8;24;82;0;1A;0;0;0B;68
71107;EFF;18000800;5;1E;41;C8;CC;CD;;;
71178;EFF;1800000A;5;1E;41;5B;D2;0;;;
71178;EFF;1800010A;5;1E;41;FA;CD;E7;;;
71179;EFF;1800020A;5;1E;40;3B;34;5D;;;
71179;EFF;1800030A;5;1E;BD;A7;E3;E0;;;
71179;EFF;1800040A;5;1E;41;D1;17;32;;;
71179;EFF;1800050A;5;1E;41;D1;17;32;;;
71179;EFF;1800060A;1;3D;;;;;;;
71180;EFF;1800070A;5;1E;3E;36;79;44;;;
71180;EFF;1800080A;5;1E;BB;A3;33;B2;;;
71181;EFF;1800090A;5;1E;3E;36;79;44;;;
71181;EFF;18000A0A;5;1E;BB;A3;33;B2;;;
71182;EFF;1800640A;5;1E;3D;4C;CC;CD;;;
71182;EFF;1800650A;5;1E;42;5C;0;0;;;
71184;EFF;1800660A;5;2;0;0;0;3C;;;
71184;EFF;1800670A;5;1E;40;A0;0;0;;;
71186;EFF;1800680A;5;1E;3F;80;0;0;;;
71186;EFF;1800690A;5;2;0;0;0D;6B;;;
71192;EFF;18000900;5;1E;42;92;FB;A6;;;
71816;EFF;18000000;8;24;82;0;1A;0;0;33;D6
71817;EFF;18000100;8;24;82;0;1A;0;0;33;76
71818;EFF;18000200;8;24;82;0;1A;0;0;0C;EF
71905;EFF;18000300;8;24;82;0;1A;0;0;0C;FB
71905;EFF;18000400;8;24;82;0;1A;0;0;0C;F2
71906;EFF;18000500;8;24;82;0;1A;0;0;0;2D
72105;EFF;18000600;8;24;82;0;1A;0;0;0C;F9
72105;EFF;18000700;8;24;82;0;1A;0;0;0B;81
72105;EFF;18000800;5;1E;41;C8;CC;CD;;;
72144;EFF;1800000A;5;1E;41;5B;E3;24;;;
72144;EFF;1800010A;5;1E;41;F9;2A;D2;;;
72144;EFF;1800020A;5;1E;40;3B;20;3;;;
72145;EFF;1800030A;5;1E;BD;A1;D7;40;;;
72145;EFF;1800040A;5;1E;41;D1;4F;5;;;
72146;EFF;1800050A;5;1E;41;D1;4F;5;;;
72146;EFF;1800060A;1;3D;;;;;;;
72146;EFF;1800070A;5;1E;3E;41;E1;65;;;
72147;EFF;1800080A;5;1E;BB;AD;16;4F;;;
72147;EFF;1800090A;5;1E;3E;41;E1;65;;;
72148;EFF;18000A0A;5;1E;BB;AD;16;4F;;;
72148;EFF;1800640A;5;1E;3D;4C;CC;CD;;;
72149;EFF;1800650A;5;1E;42;5C;0;0;;;
72149;EFF;1800660A;5;2;0;0;0;3C;;;
72151;EFF;1800670A;5;1E;40;A0;0;0;;;
72151;EFF;1800680A;5;1E;3F;80;0;0;;;
72152;EFF;1800690A;5;2;0;0;0D;6B;;;
72157;EFF;18000900;5;1E;42;92;FB;E2;;;
72795;EFF;18000000;8;24;82;0;1A;0;0;33;D6
72795;EFF;18000100;8;24;82;0;1A;0;0;33;91
72795;EFF;18000200;8;24;82;0;1A;0;0;0C;F0
72905;EFF;18000300;8;24;82;0;1A;0;0;0C;FC
72906;EFF;18000400;8;24;82;0;1A;0;0;0C;F2
72906;EFF;18000500;8;24;82;0;1A;0;0;0;2D
73105;EFF;18000600;8;24;82;0;1A;0;0;0C;F9
73105;EFF;18000700;8;24;82;0;1A;0;0;0B;79
73105;EFF;18000800;5;1E;41;C8;CC;CD;;;
73117;EFF;1800000A;5;1E;41;5C;54;7F;;;
73118;EFF;1800010A;5;1E;41;F8;3E;6A;;;
73118;EFF;1800020A;5;1E;40;46;64;F8;;;
73118;EFF;1800030A;5;1E;BD;A4;DD;80;;;
73119;EFF;1800040A;5;1E;41;D2;67;30;;;
73119;EFF;1800050A;5;1E;41;D2;67;30;;;
73120;EFF;1800060A;1;3D;;;;;;;
73120;EFF;1800070A;5;1E;3E;4E;7;90;;;
73120;EFF;1800080A;5;1E;BB;B7;2D;67;;;
73121;EFF;1800090A;5;1E;3E;4E;7;90;;;
73121;EFF;18000A0A;5;1E;BB;B7;2D;67;;;
73124;EFF;1800640A;5;1E;3D;4C;CC;CD;;;
73124;EFF;1800650A;5;1E;42;5C;0;0;;;
73124;EFF;1800660A;5;2;0;0;0;3C;;;
73124;EFF;1800670A;5;1E;40;A0;0;0;;;
73124;EFF;1800680A;5;1E;3F;80;0;0;;;
73124;EFF;1800690A;5;2;0;0;0D;6B;;;
73131;EFF;18000900;5;1E;42;92;FC;1D;;;
73774;EFF;18000000;8;24;82;0;1A;0;0;33;DC
73774;EFF;18000100;8;24;82;0;1A;0;0;33;7D
73774;EFF;18000200;8;24;82;0;1A;0;0;0C;F1
73903;EFF;18000300;8;24;82;0;1A;0;0;0C;FD
73904;EFF;18000400;8;24;82;0;1A;0;0;0C;F3
73904;EFF;18000500;8;24;82;0;1A;0;0;0;2D
74097;EFF;1800000A;5;1E;41;5C;B9;A8;;;
74098;EFF;1800010A;5;1E;41;FA;5B;2C;;;
74098;EFF;1800020A;5;1E;40;4F;6C;42;;;
74100;EFF;1800030A;5;1E;BD;A4;DD;80;;;
74100;EFF;1800040A;5;1E;41;D2;5B;F2;;;
74101;EFF;1800050A;5;1E;41;D2;5B;F2;;;
74101;EFF;1800060A;1;3D;;;;;;;
74101;EFF;1800070A;5;1E;3E;5A;E3;15;;;
74101;EFF;1800080A;5;1E;BB;C1;49;21;;;
74101;EFF;1800090A;5;1E;3E;5A;E3;15;;;
74102;EFF;18000A0A;5;1E;BB;C1;49;21;;;
74102;EFF;1800640A;5;1E;3D;4C;CC;CD;;;
74102;EFF;1800650A;5;1E;42;5C;0;0;;;
74103;EFF;1800660A;5;2;0;0;0;3C;;;
74103;EFF;1800670A;5;1E;40;A0;0;0;;;
74104;EFF;1800680A;5;1E;3F;80;0;0;;;
74104;EFF;1800690A;5;2;0;0;0D;6B;;;
74110;EFF;18000600;8;24;82;0;1A;0;0;0C;FA
74111;EFF;18000700;8;24;82;0;1A;0;0;0C;2A
74111;EFF;18000800;5;1E;41;C8;CC;CD;;;
74301;EFF;18000900;5;1E;42;92;FC;5C;;;
74750;EFF;18000000;8;24;82;0;1A;0;0;33;DF
74750;EFF;18000100;8;24;82;0;1A;0;0;33;A6
74751;EFF;18000200;8;24;82;0;1A;0;0;0C;F1
74903;EFF;18000300;8;24;82;0;1A;0;0;0C;FE
74903;EFF;18000400;8;24;82;0;1A;0;0;0C;F4
74905;EFF;18000500;8;24;82;0;1A;0;0;0;2D
75071;EFF;1800000A;5;1E;41;5C;DB;18;;;
75071;EFF;1800010A;5;1E;41;FA;94;2D;;;
75072;EFF;1800020A;5;1E;40;51;D8;EE;;;
75072;EFF;1800030A;5;1E;BD;A3;5A;60;;;
75072;EFF;1800040A;5;1E;41;D2;E3;2;;;
75073;EFF;1800050A;5;1E;41;D2;E3;2;;;
75073;EFF;1800060A;1;3D;;;;;;;
75074;EFF;1800070A;5;1E;3E;67;C1;A2;;;
75074;EFF;1800080A;5;1E;BB;CB;4E;A3;;;
75074;EFF;1800090A;5;1E;3E;67;C1;A2;;;
75074;EFF;18000A0A;5;1E;BB;CB;4E;A3;;;
75075;EFF;1800640A;5;1E;3D;4C;CC;CD;;;
75075;EFF;1800650A;5;1E;42;5C;0;0;;;
75078;EFF;1800660A;5;2;0;0;0;3C;;;
75078;EFF;1800670A;5;1E;40;A0;0;0;;;
75079;EFF;1800680A;5;1E;3F;80;0;0;;;
75079;EFF;1800690A;5;2;0;0;0D;6B;;;
75083;EFF;18000600;8;24;82;0;1A;0;0;0C;FB
75086;EFF;18000700;8;24;82;0;1A;0;0;0C;DB
75086;EFF;18000800;5;1E;41;C8;CC;CD;;;
75102;EFF;18000900;5;1E;42;92;FC;9F;;;
75728;EFF;18000000;8;24;82;0;1A;0;0;33;E4
75729;EFF;18000100;8;24;82;0;1A;0;0;33;97
75729;EFF;18000200;8;24;82;0;1A;0;0;0C;F3
75900;EFF;18000300;8;24;82;0;1A;0;0;0C;FF
75900;EFF;18000400;8;24;82;0;1A;0;0;0C;F5
75901;EFF;18000500;8;24;82;0;1A;0;0;0;2D
76043;EFF;1800000A;5;1E;41;5D;5B;9F;;;
76045;EFF;1800010A;5;1E;41;F9;A9;85;;;
76045;EFF;1800020A;5;1E;40;5C;C2;7;;;
76046;EFF;1800030A;5;1E;BD;A7;E3;E0;;;
76046;EFF;1800040A;5;1E;41;D3;59;84;;;
76046;EFF;1800050A;5;1E;41;D3;59;84;;;
76046;EFF;1800060A;1;3D;;;;;;;
76046;EFF;1800070A;5;1E;3E;75;5A;53;;;
76047;EFF;1800080A;5;1E;BB;D5;A1;65;;;
76047;EFF;1800090A;5;1E;3E;75;5A;53;;;
76048;EFF;18000A0A;5;1E;BB;D5;A1;65;;;
76048;EFF;1800640A;5;1E;3D;4C;CC;CD;;;
76048;EFF;1800650A;5;1E;42;5C;0;0;;;
76049;EFF;1800660A;5;2;0;0;0;3C;;;
76049;EFF;1800670A;5;1E;40;A0;0;0;;;
76050;EFF;1800680A;5;1E;3F;80;0;0;;;
76050;EFF;1800690A;5;2;0;0;0D;6B;;;
76056;EFF;18000600;8;24;82;0;1A;0;0;0C;FC
76057;EFF;18000700;8;24;82;0;1A;0;0;0D;84
76057;EFF;18000800;5;1E;41;C8;CC;CD;;;
76101;EFF;18000900;5;1E;42;92;FC;E5;;;
76900;EFF;18000000;8;24;82;0;1A;0;0;33;E7
76900;EFF;18000100;8;24;82;0;1A;0;0;33;8D
76900;EFF;18000200;8;24;82;0;1A;0;0;0C;F3
77099;EFF;18000300;8;24;82;0;1A;0;0;0D;0
77099;EFF;18000400;8;24;82;0;1A;0;0;0C;F6
77099;EFF;18000500;8;24;82;0;1A;0;0;0;2D
77297;EFF;18000600;8;24;82;0;1A;0;0;0C;FD
77299;EFF;18000700;8;24;82;0;1A;0;0;0D;95
77299;EFF;18000800;5;1E;41;C8;CC;CD;;;
77499;EFF;18000900;5;1E;42;92;FD;2B;;;
77897;EFF;18000000;8;24;82;0;1A;0;0;33;B1
77899;EFF;18000100;8;24;82;0;1A;0;0;32;D9
77899;EFF;18000200;8;24;82;0;1A;0;0;0C;E9
77928;EFF;18000300;8;24;82;0;1A;0;0;0C;EC
77930;EFF;18000400;8;24;82;0;1A;0;0;0C;EA
77930;EFF;18000500;8;24;82;0;1A;0;0;0;2D
78099;EFF;18000600;8;24;82;0;1A;0;0;0C;F1
78099;EFF;18000700;8;24;82;0;1A;0;0;7;E1
78099;EFF;18000800;5;1E;41;C8;CC;CD;;;
78296;EFF;18000900;5;1E;42;92;FD;54;;;
78896;EFF;18000000;8;24;82;0;1A;0;0;33;AE
78897;EFF;18000100;8;24;82;0;1A;0;0;33;20
78897;EFF;18000200;8;24;82;0;1A;0;0;0C;E8
78906;EFF;18000300;8;24;82;0;1A;0;0;0C;ED
78906;EFF;18000400;8;24;82;0;1A;0;0;0C;EA
78907;EFF;18000500;8;24;82;0;1A;0;0;0;2D
79095;EFF;18000600;8;24;82;0;1A;0;0;0C;ED
79096;EFF;18000700;8;24;82;0;3A;0;0;1;39
79096;EFF;18000800;5;1E;41;C8;CC;CD;;;
79296;EFF;18000900;5;1E;42;92;FD;4E;;;
79884;EFF;18000000;8;24;82;0;1A;0;0;33;AC
79884;EFF;18000100;8;24;82;0;1A;0;0;32;F6
79885;EFF;18000200;8;24;82;0;1A;0;0;0C;E8
79895;EFF;18000300;8;24;82;0;1A;0;0;0C;ED
79895;EFF;18000400;8;24;82;0;1A;0;0;0C;EA
79896;EFF;18000500;8;24;82;0;1A;0;0;0;2D
80095;EFF;18000600;8;24;82;0;1A;0;0;0C;ED
80097;EFF;18000700;8;24;82;0;3A;0;0;1;41
80097;EFF;18000800;5;1E;41;C8;CC;CD;;;
80294;EFF;18000900;5;1E;42;92;FD;47;;;
80861;EFF;18000000;8;24;82;0;1A;0;0;33;A9
80862;EFF;18000100;8;24;82;0;1A;0;0;33;0E
80862;EFF;18000200;8;24;82;0;1A;0;0;0C;E7
80893;EFF;18000300;8;24;82;0;1A;0;0;0C;EC
80894;EFF;18000400;8;24;82;0;1A;0;0;0C;E9
80894;EFF;18000500;8;24;82;0;1A;0;0;0;2D
81093;EFF;18000600;8;24;82;0;1A;0;0;0C;EC
81093;EFF;18000700;8;24;82;0;3A;0;0;1;39
81094;EFF;18000800;5;1E;41;C8;CC;CD;;;
81294;EFF;18000900;5;1E;42;92;FD;41;;;
81840;EFF;18000000;8;24;82;0;1A;0;0;33;A8
81841;EFF;18000100;8;24;82;0;1A;0;0;32;F4
81841;EFF;18000200;8;24;82;0;1A;0;0;0C;E7
81892;EFF;18000300;8;24;82;0;1A;0;0;0C;EB
81893;EFF;18000400;8;24;82;0;1A;0;0;0C;E8
81893;EFF;18000500;8;24;82;0;1A;0;0;0;2D
82092;EFF;18000600;8;24;82;0;1A;0;0;0C;EC
82092;EFF;18000700;8;24;82;0;3A;0;0;1;41
82093;EFF;18000800;5;1E;41;C8;CC;CD;;;
82292;EFF;18000900;5;1E;42;92;FD;3A;;;
82892;EFF;18000000;8;24;82;0;1A;0;0;33;A6
82892;EFF;18000100;8;24;82;0;1A;0;0;33;17
82892;EFF;18000200;8;24;82;0;1A;0;0;0C;E7
83061;EFF;18000300;8;24;82;0;1A;0;0;0C;EB
83062;EFF;18000400;8;24;82;0;1A;0;0;0C;E8
83062;EFF;18000500;8;24;82;0;1A;0;0;0;2D
83090;EFF;18000600;8;24;82;0;1A;0;0;0C;EB
83090;EFF;18000700;8;24;82;0;3A;0;0;1;39
83091;EFF;18000800;5;1E;41;C8;CC;CD;;;
83291;EFF;18000900;5;1E;42;92;FD;34;;;
83889;EFF;18000000;8;24;82;0;1A;0;0;33;A3
83890;EFF;18000100;8;24;82;0;1A;0;0;32;EF
83890;EFF;18000200;8;24;82;0;1A;0;0;0C;E6
84039;EFF;18000300;8;24;82;0;1A;0;0;0C;EB
84041;EFF;18000400;8;24;82;0;1A;0;0;0C;E8
84041;EFF;18000500;8;24;82;0;1A;0;0;0;2D
84091;EFF;18000600;8;24;82;0;1A;0;0;0C;EB
84091;EFF;18000700;8;24;82;0;3A;0;0;1;39
84091;EFF;18000800;5;1E;41;C8;CC;CD;;;
84289;EFF;18000900;5;1E;42;92;FD;2E;;;
84890;EFF;18000000;8;24;82;0;1A;0;0;33;A3
84890;EFF;18000100;8;24;82;0;1A;0;0;32;EF
84890;EFF;18000200;8;24;82;0;1A;0;0;0C;E6
85016;EFF;18000300;8;24;82;0;1A;0;0;0C;EA
85017;EFF;18000400;8;24;82;0;1A;0;0;0C;E8
85017;EFF;18000500;8;24;82;0;1A;0;0;0;2D
85087;EFF;18000600;8;24;82;0;1A;0;0;0C;EB
85088;EFF;18000700;8;24;82;0;3A;0;0;1;39
85088;EFF;18000800;5;1E;41;C8;CC;CD;;;
85287;EFF;18000900;5;1E;42;92;FD;27;;;
85887;EFF;18000000;8;24;82;0;1A;0;0;33;A2
85887;EFF;18000100;8;24;82;0;1A;0;0;32;FA
85888;EFF;18000200;8;24;82;0;1A;0;0;0C;E5
85995;EFF;18000300;8;24;82;0;1A;0;0;0C;EA
85995;EFF;18000400;8;24;82;0;1A;0;0;0C;E7
85996;EFF;18000500;8;24;82;0;1A;0;0;0;2D
86087;EFF;18000600;8;24;82;0;1A;0;0;0C;EA
86087;EFF;18000700;8;24;82;0;3A;0;0;1;41
86087;EFF;18000800;5;1E;41;C8;CC;CD;;;
86287;EFF;18000900;5;1E;42;92;FD;21;;;
86885;EFF;18000000;8;24;82;0;1A;0;0;33;A2
86886;EFF;18000100;8;24;82;0;1A;0;0;33;4
86886;EFF;18000200;8;24;82;0;1A;0;0;0C;E5
86973;EFF;18000300;8;24;82;0;1A;0;0;0C;EA
86973;EFF;18000400;8;24;82;0;1A;0;0;0C;E7
